,Open Bid_x,Open Bid_y,Short Swap USDPLN,Long Swap USDPLN,open_1
2008-02-08,3.07,4.15,1.3722355448974157e-05,-1.59022659022659e-05,6.51135
2008-02-09,3.02,4.15,1.3821467098166126e-05,-1.623825317855169e-05,6.51135
2008-02-10,2.99,4.15,1.4733711814003791e-05,-1.7474241158451687e-05,6.51135
2008-02-11,3.08,4.15,1.4258810868980362e-05,-1.6135620915032678e-05,6.47212
2008-02-12,3.06,4.15,1.388888888888889e-05,-1.6283524904214556e-05,6.48445
2008-02-13,3.06,4.03,4.186698717948717e-05,-4.802955665024629e-05,6.44675
2008-02-14,3.08,4.23,1.4258810868980362e-05,-1.5863289760348582e-05,6.40535
2008-02-15,3.07,4.2,1.4360841423948217e-05,-1.624351624351624e-05,6.37035
2008-02-16,3.07,4.25,1.4023732470334412e-05,-1.59022659022659e-05,6.37035
2008-02-17,3.07,4.25,1.4630528586839264e-05,-1.6584766584766584e-05,6.37035
2008-02-18,3.1,4.26,1.355820105820106e-05,-1.571815718157182e-05,6.32225
2008-02-19,3.03,4.25,1.329365079365079e-05,-1.6404742211193832e-05,6.34475
2008-02-20,3.1,4.31,4.236947791164658e-05,-4.776422764227645e-05,6.33635
2008-02-21,3.06,4.2,1.4022435897435896e-05,-1.6351943076081004e-05,6.3223
2008-02-22,3.06,4.29,1.4756944444444443e-05,-1.7241379310344825e-05,6.28585
2008-02-23,3.05,4.3,1.4123159303882192e-05,-1.6529492455418384e-05,6.28585
2008-02-24,3.05,4.25,1.362433862433862e-05,-1.6529492455418384e-05,6.28585
2008-02-25,3.04,4.25,1.3130113486408023e-05,-1.663916391639164e-05,6.27945
2008-02-26,3.1,4.36,1.388888888888889e-05,-1.6260162601626018e-05,6.27315
2008-02-27,3.06,4.36,4.4671474358974335e-05,-5.192939244663381e-05,6.1994
2008-02-28,3.06,4.36,1.5291132478632475e-05,-1.7720306513409956e-05,6.18875
2008-02-29,3.07,4.3,1.5254463096189712e-05,-1.7676767676767673e-05,6.17184
2008-03-01,3.05,4.35,1.5528781793842027e-05,-1.796982167352538e-05,6.17184
2008-03-02,3.05,4.3,1.5674603174603176e-05,-1.8724279835390956e-05,6.17184
2008-03-03,3.05,4.35,1.5930388219544844e-05,-1.796982167352538e-05,6.158
2008-03-04,3.04,4.31,1.497756664027448e-05,-1.815181518151815e-05,6.1534
2008-03-05,3.08,4.25,4.625199362041467e-05,-5.351307189542484e-05,6.15315
2008-03-06,3.1,4.31,1.572958500669344e-05,-1.727642276422765e-05,6.1119
2008-03-07,2.91,4.31,1.6017842660178437e-05,-1.967888604717249e-05,6.10405
2008-03-08,2.95,4.35,1.586345381526104e-05,-1.9549929676511957e-05,6.10405
2008-03-09,3.05,4.3,1.5343915343915338e-05,-1.838134430727024e-05,6.10405
2008-03-10,3.06,4.33,1.5892094017094016e-05,-1.8336070060207983e-05,6.1088
2008-03-11,3.0,4.28,1.6598915989159894e-05,-1.9166666666666667e-05,6.1157
2008-03-12,2.85,4.35,5.443037974683544e-05,-6.212121212121211e-05,6.1078
2008-03-13,2.85,4.29,1.807313642756681e-05,-2.0707070707070705e-05,6.05355
2008-03-14,2.72,4.31,1.892316481005427e-05,-2.2550776583034647e-05,6.03715
2008-03-15,2.48,4.4,2.2656734947237737e-05,-2.570242656449553e-05,6.03715
2008-03-16,2.63,4.35,2.0148148148148145e-05,-2.333945515763697e-05,6.03715
2008-03-17,2.4,4.31,2.420634920634921e-05,-2.736928104575164e-05,5.9717
2008-03-18,2.5,4.36,2.28395061728395e-05,-2.5793650793650796e-05,6.0011
2008-03-19,2.6,4.41,6.41891891891892e-05,-7.291666666666667e-05,6.00155
2008-03-20,2.65,4.45,2.0888888888888887e-05,-2.374429223744292e-05,6.0301
2008-03-21,2.55,4.37,2.132132132132132e-05,-2.5039123630672928e-05,6.10285
2008-03-22,2.73,4.5,1.950971859588047e-05,-2.226690497467977e-05,6.10285
2008-03-23,2.55,4.5,2.1171171171171165e-05,-2.4804381846635364e-05,6.10285
2008-03-24,2.7,4.5,1.9883040935672515e-05,-2.267267267267267e-05,6.1326
2008-03-25,2.73,4.37,1.9727299100667244e-05,-2.249031873696753e-05,6.05505
2008-03-26,2.88,4.3,5.422948073701843e-05,-6.207044673539518e-05,6.02095
2008-03-27,2.8,4.37,2.094017094017094e-05,-2.375730994152047e-05,5.9562
2008-03-28,2.89,4.46,2.0676691729323303e-05,-2.3421879463010567e-05,5.94392
2008-03-29,2.93,4.5,1.8748276812792957e-05,-2.205258693808312e-05,5.94392
2008-03-30,2.97,4.5,1.7512077294685983e-05,-2.155051777218024e-05,5.94392
2008-03-31,2.75,4.43,2.0675105485232055e-05,-2.481481481481481e-05,5.9399
2008-04-01,2.9,4.62,1.8089430894308948e-05,-2.186609686609686e-05,5.9437
2008-04-02,2.93,4.46,5.5555555555555565e-05,-6.446140797285833e-05,6.01595
2008-04-03,2.95,4.5,2.0096021947873805e-05,-2.2784810126582277e-05,5.98435
2008-04-04,2.8,4.46,1.993055555555556e-05,-2.39766081871345e-05,5.97185
2008-04-05,2.7,4.45,2.2295321637426896e-05,-2.522522522522522e-05,5.97185
2008-04-06,2.77,4.4,2.05160744500846e-05,-2.4241084585912168e-05,5.97185
2008-04-07,2.8,4.4,2.069444444444445e-05,-2.478070175438597e-05,5.9774
2008-04-08,2.65,4.36,2.1500721500721504e-05,-2.6484018264840187e-05,5.94585
2008-04-09,2.65,4.36,6.601731601731602e-05,-7.899543378995434e-05,5.96255
2008-04-10,2.65,4.36,2.1572871572871573e-05,-2.58751902587519e-05,5.9196
2008-04-11,2.66,4.4,2.2015366430260048e-05,-2.496964177292046e-05,5.94585
2008-04-12,2.76,4.4,2.1876799078871623e-05,-2.474881796690308e-05,5.94585
2008-04-13,2.6,4.4,2.3062186855290305e-05,-2.7083333333333332e-05,5.94585
2008-04-14,2.7,4.4,2.2660818713450296e-05,-2.56006006006006e-05,5.97749
2008-04-15,2.55,4.36,2.3111111111111115e-05,-2.762128325508608e-05,5.93782
2008-04-16,2.6,4.4,6.754385964912281e-05,-8.078703703703704e-05,5.9456
2008-04-17,2.82,4.3,2.0620748299319728e-05,-2.3414776032577083e-05,5.88335
2008-04-18,2.7,4.35,2.1637426900584794e-05,-2.4549549549549545e-05,5.92095
2008-04-19,2.7,4.35,2.2222222222222223e-05,-2.5150150150150148e-05,5.92095
2008-04-20,2.7,4.28,2.2222222222222223e-05,-2.5150150150150148e-05,5.92095
2008-04-21,2.8,4.26,2.094017094017094e-05,-2.375730994152047e-05,5.93925
2008-04-22,2.6,4.35,2.185672514619883e-05,-2.6157407407407405e-05,5.88491
2008-04-23,2.6,4.35,6.754385964912281e-05,-8.078703703703704e-05,5.82675
2008-04-24,2.75,4.26,1.990154711673699e-05,-2.4e-05,5.88173
2008-04-25,2.81,4.35,2.1445020149683363e-05,-2.362204724409448e-05,5.9359
2008-04-26,2.6,4.35,2.4324324324324324e-05,-2.7391975308641977e-05,5.9359
2008-04-27,2.75,4.3,2.22943722943723e-05,-2.518518518518519e-05,5.9359
2008-04-28,2.65,4.24,2.325925925925926e-05,-2.625570776255708e-05,5.9736
2008-04-29,2.5,4.26,2.4399399399399395e-05,-2.904761904761905e-05,5.97278
2008-04-30,2.5,4.35,7.545045045045045e-05,-8.952380952380952e-05,6.00602
2008-05-01,2.5,4.35,2.4447471995155926e-05,-2.8650793650793656e-05,5.9734
2008-05-02,2.4,4.35,2.714285714285714e-05,-3.047385620915033e-05,6.04802
2008-05-03,2.35,4.35,2.7460317460317465e-05,-3.1674958540630186e-05,6.04802
2008-05-04,2.4,4.25,2.7460317460317465e-05,-3.0800653594771244e-05,6.04802
2008-05-05,2.35,4.35,2.55868544600939e-05,-3.043117744610281e-05,6.04287
2008-05-06,2.6,4.35,2.296296296296296e-05,-2.677469135802469e-05,6.02642
2008-05-07,2.5,4.3,8.215962441314555e-05,-8.952380952380952e-05,6.01527
2008-05-08,2.5,4.35,2.488584474885845e-05,-2.8571428571428567e-05,6.08787
2008-05-09,2.3,4.25,2.8582930756843795e-05,-3.291245791245792e-05,6.03157
2008-05-10,2.3,4.27,2.777777777777778e-05,-3.198653198653198e-05,6.03157
2008-05-12,2.4,4.24,2.5476190476190472e-05,-2.875816993464052e-05,6.01217
2008-05-13,2.2,4.15,2.663398692810458e-05,-3.185763888888889e-05,5.97197
2008-05-14,2.35,4.3,7.42857142857143e-05,-8.656716417910449e-05,6.01027
2008-05-15,2.4,4.29,2.4682539682539684e-05,-2.794117647058824e-05,6.01782
2008-05-16,2.25,4.3,2.6892109500805148e-05,-3.205128205128205e-05,6.01782
2008-05-17,2.35,4.3,2.681159420289855e-05,-3.018242122719735e-05,6.01782
2008-05-18,2.38,4.22,2.6340996168582372e-05,-2.9667981591058523e-05,6.01782
2008-05-19,2.2,4.22,2.761437908496732e-05,-3.2899305555555546e-05,5.97787
2008-05-20,2.17,4.25,2.8684470820969328e-05,-3.399929898352611e-05,5.97107
2008-05-21,2.13,4.25,9.184184184184189e-05,-0.000108626198083,5.93222
2008-05-22,2.2,4.27,3.0134680134680136e-05,-3.37673611111111e-05,5.89787
2008-05-23,2.3,4.26,2.818627450980392e-05,-3.156565656565656e-05,5.91317
2008-05-24,2.3,4.18,2.8431372549019604e-05,-3.1902356902356905e-05,5.91317
2008-05-25,2.25,4.23,2.893175074183976e-05,-3.282051282051282e-05,5.91317
2008-05-26,2.28,4.25,2.7858762552640105e-05,-3.2181571815718164e-05,5.89517
2008-05-27,2.3,4.25,2.713365539452496e-05,-3.13973063973064e-05,5.89632
2008-05-28,2.33,4.35,7.926245210727967e-05,-9.184184184184189e-05,5.92292
2008-05-29,2.4,4.35,2.5476190476190472e-05,-2.875816993464052e-05,5.97052
2008-05-30,2.3,4.35,2.665056360708534e-05,-3.08922558922559e-05,6.00317
2008-05-31,2.43,4.3,2.5889203651243315e-05,-2.9073534175574987e-05,6.00317
2008-06-01,2.4,4.3,2.651515151515152e-05,-3.0147058823529416e-05,6.00317
2008-06-02,2.41,4.3,2.777777777777778e-05,-3.03030303030303e-05,5.99792
2008-06-03,2.4,4.35,2.7063492063492062e-05,-3.03921568627451e-05,6.02712
2008-06-04,2.4,4.35,8.381642512077292e-05,-9.142156862745098e-05,6.02567
2008-06-05,2.3,4.35,2.918739635157546e-05,-3.181818181818182e-05,6.05362
2008-06-06,2.3,4.37,2.745571658615137e-05,-3.173400673400673e-05,5.97332
2008-06-07,2.36,4.21,2.777777777777778e-05,-3.116732804232805e-05,5.97332
2008-06-08,2.3,4.23,2.8427550357374925e-05,-3.223905723905724e-05,5.97332
2008-06-09,2.34,4.37,2.802002583979329e-05,-3.143712574850299e-05,5.90272
2008-06-10,2.25,4.32,2.902155887230514e-05,-3.256410256410256e-05,5.98542
2008-06-11,2.2,4.26,8.805970149253731e-05,-0.0001015624999999,6.04452
2008-06-12,2.25,4.4,2.893864013266997e-05,-3.247863247863247e-05,6.04737
2008-06-13,2.18,4.34,2.9029029029029027e-05,-3.354297693920335e-05,6.06262
2008-06-14,2.35,4.25,2.713365539452496e-05,-3.043117744610281e-05,6.06262
2008-06-15,2.18,4.2,2.962962962962964e-05,-3.354297693920335e-05,6.06262
2008-06-16,2.25,4.32,2.819237147595356e-05,-3.179487179487179e-05,6.07502
2008-06-17,2.25,4.4,2.777777777777778e-05,-3.205128205128205e-05,6.00187
2008-06-18,2.15,4.4,8.863636363636362e-05,-0.0001023809523809,6.04007
2008-06-19,2.2,4.25,2.8524046434494196e-05,-3.298611111111111e-05,6.02297
2008-06-20,2.7,4.35,2.1428571428571425e-05,-2.492492492492492e-05,6.04807
2008-06-21,2.65,4.35,2.3703703703703703e-05,-2.671232876712329e-05,6.04807
2008-06-22,2.8,4.35,2.147108843537415e-05,-2.456140350877193e-05,6.04807
2008-06-23,2.75,4.3,2.074542897327707e-05,-2.4888888888888896e-05,6.01992
2008-06-24,2.8,4.35,2.1026722925457105e-05,-2.4488304093567256e-05,6.04707
2008-06-25,2.7,4.35,6.96969696969697e-05,-8.063063063063062e-05,6.03997
2008-06-26,2.75,4.35,2.1723646723646727e-05,-2.518518518518519e-05,5.98972
2008-06-27,2.5,4.27,2.327327327327327e-05,-2.785714285714285e-05,5.97232
2008-06-28,2.43,4.35,2.7620396600566576e-05,-3.0936183997408486e-05,5.97232
2008-06-29,2.3,4.35,2.9402209226770628e-05,-3.324915824915826e-05,5.97232
2008-06-30,2.35,4.19,2.777777777777778e-05,-3.175787728026533e-05,5.95747
2008-07-01,2.35,4.35,2.8571428571428567e-05,-3.283582089552238e-05,6.00312
2008-07-02,2.5,4.35,7.465753424657535e-05,-8.64285714285714e-05,5.96762
2008-07-03,2.35,4.3,2.714285714285714e-05,-3.134328358208955e-05,5.96287
2008-07-04,2.33,4.51,2.7458492975734355e-05,-3.1698365031698364e-05,5.98517
2008-07-05,2.47,4.5,2.5443510737628385e-05,-2.865834133845661e-05,5.98517
2008-07-06,2.42,4.4,2.589453860640301e-05,-2.9483430799220277e-05,5.98517
2008-07-07,2.45,4.26,2.5e-05,-2.8985507246376803e-05,5.98907
2008-07-08,2.38,4.5,2.713920817369093e-05,-3.0489809335963183e-05,5.98632
2008-07-09,2.38,4.55,7.926245210727967e-05,-8.925049309664693e-05,6.00922
2008-07-10,2.35,4.55,2.8502415458937197e-05,-3.1840796019900494e-05,6.00252
2008-07-11,2.41,4.55,2.635327635327636e-05,-2.9651352231997392e-05,5.98152
2008-07-12,2.41,4.52,2.777777777777778e-05,-3.111762789182144e-05,5.98152
2008-07-13,2.37,4.5,2.8096147723654872e-05,-3.181668315199473e-05,5.98152
2008-07-14,2.33,4.44,2.9073534175574987e-05,-3.253253253253253e-05,5.94362
2008-07-15,2.4,4.55,2.793650793650794e-05,-3.129084967320261e-05,5.94712
2008-07-16,2.39,4.55,8.548233046800384e-05,-9.56243854473943e-05,5.95162
2008-07-17,2.4,4.48,2.8985507246376803e-05,-3.1535947712418296e-05,5.95162
2008-07-18,2.39,4.55,2.8414517669531996e-05,-3.179285480170435e-05,5.95162
2008-07-19,2.35,4.55,2.6984126984126987e-05,-3.109452736318408e-05,5.95162
2008-07-20,2.35,4.55,2.90660225442834e-05,-3.250414593698175e-05,5.95162
2008-07-21,2.3,4.55,2.973856209150327e-05,-3.324915824915826e-05,5.94952
2008-07-22,2.3,4.55,2.875816993464052e-05,-3.215488215488216e-05,5.92372
2008-07-23,2.3,4.42,8.333333333333334e-05,-9.621212121212124e-05,5.97692
2008-07-24,2.35,4.55,2.642857142857143e-05,-3.059701492537313e-05,6.02047
2008-07-25,2.35,4.55,2.8341384863123987e-05,-3.175787728026533e-05,6.02822
2008-07-26,2.4,4.55,2.5555555555555557e-05,-2.883986928104575e-05,6.02822
2008-07-27,2.33,4.5,2.6328502415458936e-05,-3.003003003003003e-05,6.02822
2008-07-28,2.3,4.55,2.7450980392156865e-05,-3.08922558922559e-05,6.02822
2008-07-29,2.45,4.55,2.6369327073552427e-05,-2.9629629629629623e-05,6.00795
2008-07-30,2.45,4.55,7.61574074074074e-05,-8.816425120772945e-05,6.06616
2008-07-31,2.4,4.55,2.793650793650794e-05,-3.129084967320261e-05,6.04997
2008-08-01,2.3,4.55,2.86634460547504e-05,-3.2996632996632995e-05,6.06016
2008-08-02,2.43,4.55,2.7541706011960973e-05,-3.085519922254615e-05,6.06016
2008-08-03,2.35,4.45,2.890499194847021e-05,-3.2338308457711435e-05,6.06016
2008-08-04,2.28,4.55,2.883057985098801e-05,-3.277439024390245e-05,6.065
2008-08-05,2.4,4.5,2.80952380952381e-05,-3.145424836601307e-05,6.07815
2008-08-06,2.27,4.55,8.723196881091618e-05,-9.964322120285422e-05,6.08575
2008-08-07,2.27,4.55,2.899610136452241e-05,-3.338430173292559e-05,6.08955
2008-08-08,2.27,4.5,2.923976608187134e-05,-3.363914373088686e-05,6.16125
2008-08-09,2.39,4.55,2.857370264247055e-05,-3.195673549655851e-05,6.16125
2008-08-10,2.29,4.48,2.981427174975562e-05,-3.3687943262411347e-05,6.16125
2008-08-11,2.35,4.55,2.914653784219001e-05,-3.258706467661692e-05,6.26375
2008-08-12,2.35,4.55,2.8582930756843795e-05,-3.2089552238805965e-05,6.3028
2008-08-13,2.24,4.48,9.1937069813176e-05,-0.0001054526748971,6.2793
2008-08-14,2.24,4.55,2.9498525073746308e-05,-3.3864883401920435e-05,6.2827
2008-08-15,2.24,4.55,3.0317928548017045e-05,-3.48079561042524e-05,6.32715
2008-08-16,2.39,4.54,2.8812480101878383e-05,-3.220255653883972e-05,6.32715
2008-08-17,2.25,4.54,3.082756346851302e-05,-3.478632478632479e-05,6.32715
2008-08-18,2.35,4.5,2.946859903381643e-05,-3.291873963515754e-05,6.3248
2008-08-19,2.3,4.48,3.0310457516339876e-05,-3.383838383838384e-05,6.3657
2008-08-20,2.24,4.5,9.21828908554572e-05,-0.0001057098765432,6.3607
2008-08-21,2.45,4.5,2.69170579029734e-05,-3.0193236714975845e-05,6.3497
2008-08-22,2.4,4.5,2.80952380952381e-05,-3.145424836601307e-05,6.2843
2008-08-23,2.31,4.55,2.8749595076125686e-05,-3.256126216851292e-05,6.2843
2008-08-24,2.38,4.5,2.7619047619047626e-05,-3.131163708086785e-05,6.2843
2008-08-25,2.18,4.55,2.991452991452991e-05,-3.529000698812019e-05,6.3464
2008-08-26,2.27,4.55,2.907732293697206e-05,-3.338430173292559e-05,6.3601
2008-08-27,2.27,4.55,8.771929824561402e-05,-0.0001006625891946,6.35725
2008-08-28,2.3,4.55,2.86634460547504e-05,-3.291245791245792e-05,6.35025
2008-08-29,2.39,4.55,2.6995305164319248e-05,-3.1301212717141926e-05,6.39
2008-08-30,2.26,4.55,2.9996712689020387e-05,-3.3827539195637364e-05,6.39
2008-08-31,2.4,4.5,2.8582930756843795e-05,-3.112745098039216e-05,6.39
2008-09-01,2.35,4.55,2.86634460547504e-05,-3.200663349917082e-05,6.45775
2008-09-02,2.28,4.51,2.8017241379310348e-05,-3.319783197831979e-05,6.48595
2008-09-03,2.25,4.55,8.848039215686272e-05,-0.0001017948717948,6.51785
2008-09-04,2.25,4.5,2.9248366013071903e-05,-3.367521367521368e-05,6.52595
2008-09-05,2.23,4.48,2.991452991452991e-05,-3.439972480220159e-05,6.63565
2008-09-06,2.2,4.72,3.022875816993465e-05,-3.567708333333333e-05,6.63565
2008-09-07,2.35,4.72,3.022875816993465e-05,-3.283582089552238e-05,6.63565
2008-09-08,2.25,4.8,3.006535947712419e-05,-3.452991452991453e-05,6.55155
2008-09-09,2.3,4.8,3.0514096185737983e-05,-3.2996632996632995e-05,6.7103
2008-09-10,2.25,4.83,9.52020202020202e-05,-0.0001033333333333,6.73545
2008-09-11,2.3,4.8,3.0762852404643446e-05,-3.341750841750842e-05,6.80905
2008-09-12,2.25,4.78,2.9983660130718955e-05,-3.444444444444445e-05,6.79645
2008-09-13,2.15,4.8,3.0514096185737983e-05,-3.606701940035274e-05,6.79645
2008-09-14,2.23,4.85,3.0514096185737983e-05,-3.448572411420709e-05,6.79645
2008-09-15,2.2,4.8,3.0514096185737983e-05,-3.4895833333333325e-05,6.5946
2008-09-16,2.8,4.82,1.9444444444444445e-05,-2.346491228070176e-05,6.7725
2008-09-17,4.47,5.04,2.101835405565424e-05,-2.787934186471663e-05,6.77975
2008-09-18,3.0,4.95,2.201388888888889e-05,-2.270833333333333e-05,6.69945
2008-09-19,2.25,5.13,2.9983660130718955e-05,-3.4871794871794875e-05,6.73435
2008-09-20,2.5,4.95,7.3232323232323234e-06,-2.92063492063492e-05,6.73435
2008-09-21,4.0,4.95,4.291251384274645e-06,-1.2111111111111109e-05,6.73435
2008-09-22,3.5,4.94,7.00700700700701e-06,-1.635802469135803e-05,6.58141
2008-09-23,3.0,4.98,1.705882352941177e-05,-2.125e-05,6.48938
2008-09-24,3.6,5.04,1.8601190476190485e-05,-4.4384057971014505e-05,6.53362
2008-09-25,4.0,5.1,7.3232323232323234e-06,-1.1944444444444448e-05,6.55685
2008-09-26,4.5,5.1,4.178145087235999e-06,-8.383838383838382e-06,6.56305
2008-09-27,2.25,5.15,2.941176470588236e-05,-3.376068376068376e-05,6.56305
2008-09-28,4.2,5.15,8.909853249475895e-06,-1.0683760683760682e-05,6.56305
2008-09-29,3.8,5.15,9.668803418803416e-06,-1.394675925925926e-05,6.67166
2008-09-30,4.5,5.03,2.307692307692307e-06,-8.787878787878788e-06,6.79446
2008-10-01,4.55,5.15,1.6806722689075624e-05,-2.702702702702703e-05,6.8918
2008-10-02,3.0,5.5,5.4166666666666685e-06,-2.3402777777777774e-05,6.95737
2008-10-03,4.0,5.25,5.370370370370371e-06,-1.311111111111111e-05,7.00354
2008-10-04,3.5,5.35,2.564102564102561e-06,-1.728395061728395e-05,7.00354
2008-10-05,4.4,5.35,4.448075526506895e-06,-9.773662551440324e-06,7.00354
2008-10-06,4.0,5.0,8.080808080808077e-06,-1.2777777777777775e-05,7.1266
2008-10-07,2.5,5.5,1.635802469135803e-05,-3.055555555555556e-05,7.16175
2008-10-08,5.0,5.95,-3.7777777777777777e-06,-1.88888888888889e-05,7.11773
2008-10-09,3.75,5.66,6.920077972709549e-06,-1.5029239766081871e-05,7.07102
2008-10-10,4.0,4.58,1.269841269841273e-06,-1.4e-05,7.15671
2008-10-11,5.75,4.7,-1.433691756272402e-06,-3.2921810699588462e-06,7.15671
2008-10-12,5.75,4.6,-1.433691756272402e-06,-3.2921810699588462e-06,7.15671
2008-10-13,4.5,4.67,9.920634920634948e-07,-9.848484848484848e-06,7.1279
2008-10-14,4.0,4.47,2.7777777777777805e-06,-1.3611111111111111e-05,7.0695
2008-10-15,3.25,5.07,1.722222222222223e-05,-6.254901960784314e-05,7.2098
2008-10-16,2.94,4.82,9.293300653594767e-06,-2.4816694867456287e-05,7.55057
2008-10-17,2.75,5.1,1.1005291005291005e-05,-2.7925925925925923e-05,7.38739
2008-10-18,2.15,4.75,1.7992424242424234e-05,-3.791887125220459e-05,7.38739
2008-10-19,3.5,4.35,1.25e-05,-1.820987654320988e-05,7.38739
2008-10-20,2.92,4.35,1.0530840318074362e-05,-2.4872448979591835e-05,7.42246
2008-10-21,2.5,4.35,2.1666666666666667e-05,-3.031746031746032e-05,7.43908
2008-10-22,0.75,4.4,7.444444444444444e-05,-0.0002642857142857,7.84266
2008-10-23,1.0,4.5,3.814814814814815e-05,-7.38888888888889e-05,7.92002
2008-10-24,1.5,4.05,3.805555555555556e-05,-5.344444444444444e-05,7.77108
2008-10-25,1.75,4.0,2.407407407407408e-05,-4.616161616161617e-05,7.77108
2008-10-26,1.9,4.0,2.623456790123457e-05,-4.2337164750957856e-05,7.77108
2008-10-27,1.9,4.0,2.5462962962962965e-05,-4.1187739463601534e-05,7.91759
2008-10-28,1.5,3.95,3.7592592592592586e-05,-5.288888888888889e-05,7.99821
2008-10-29,2.1,3.9,9.228855721393036e-05,-0.0001118279569892,7.75216
2008-10-30,0.65,3.85,4.003831417624521e-05,-9.478114478114478e-05,7.44554
2008-10-31,0.8,3.9,5.772946859903383e-05,-8.425925925925925e-05,7.62523
2008-11-01,1.75,3.92,2.481481481481481e-05,-4.5959595959595954e-05,7.62523
2008-11-02,1.75,3.92,2.481481481481481e-05,-4.5959595959595954e-05,7.62523
2008-11-03,0.75,3.85,5.987654320987654e-05,-8.730158730158731e-05,7.65513
2008-11-04,0.47,3.85,7.29875283446712e-05,-0.0001103552532123,7.82448
2008-11-05,0.74,3.9,0.0002118927973199,-0.0002638888888888,7.6845
2008-11-06,-0.9,3.85,0.0001694444444444,-0.002,7.84071
2008-11-07,-0.82,3.9,6.944444444444444e-05,-0.0010833333333333,7.87215
2008-11-08,1.0,3.85,5.938271604938271e-05,-7.305555555555555e-05,7.87215
2008-11-09,1.0,3.68,5.938271604938271e-05,-7.305555555555555e-05,7.87215
2008-11-10,0.25,3.85,8.428571428571427e-05,-0.0001335555555555,7.77388
2008-11-11,0.42,3.85,5.395518975765891e-05,-0.0001160015649452,7.85294
2008-11-12,0.37,3.85,0.0001666666666666,-0.0003552311435523,8.0217
2008-11-13,0.7,3.85,7.083333333333332e-05,-9.15032679738562e-05,8.1046
2008-11-14,-0.9,3.85,0.0001697222222222,-0.0020027777777777,7.83335
2008-11-15,0.7,3.85,6.944444444444444e-05,-8.986928104575163e-05,7.83335
2008-11-16,0.6,3.85,6.394129979035639e-05,-9.722222222222224e-05,7.83335
2008-11-17,0.5,3.85,2.777777777777778e-05,-0.0001064814814814,7.99751
2008-11-18,0.9,3.85,5.703048180924288e-05,-7.602339181286549e-05,8.03605
2008-11-19,0.77,3.85,0.000196400625978,-0.0002721280602636,8.03599
